v_c,w_c,v,w,v_out,w_out,dt,dt_msg
0.0,0.0,9.405453846311751e-17,-7.383416794626285e-17,9.405453846311751e-17,-7.383416794626285e-17,0.049964721,-0.04393583400000001
0.0,0.0,9.405453846311751e-17,-7.383416794626285e-17,9.405453846311751e-17,-7.383416794626285e-17,0.100001201,-0.004979803000000005
0.0,0.0,9.405453846311751e-17,-7.383416794626285e-17,9.405453846311751e-17,-7.383416794626285e-17,-0.049980071999999987,-0.08586488299999995
0.0,0.0,9.405453846311751e-17,-7.383416794626285e-17,9.405453846311751e-17,-7.383416794626285e-17,0.150173206,-0.010580621999999984
0.0,0.0,9.405453846311751e-17,-7.383416794626285e-17,9.405453846311751e-17,-7.383416794626285e-17,0.049811276,-0.03382032199999996
0.0,0.0,9.405453846311751e-17,-7.383416794626285e-17,9.405453846311751e-17,-7.383416794626285e-17,0.050006553,-0.04482985100000003
0.0,0.0,9.405453846311751e-17,-7.383416794626285e-17,9.405453846311751e-17,-7.383416794626285e-17,0.050009633,-0.025843006
0.0,0.0,9.405453846311751e-17,-7.383416794626285e-17,0.00013089937986290713,-0.00024240625900528323,0.099981262,-0.00083175000000002
0.0,0.0,0.00013089937986290713,-0.00024240625900528323,0.00019634943756537286,-0.000363610069565405,0.050000409,-0.023746418999999963
0.0,0.0,0.00019634943756537286,-0.000363610069565405,0.00026179927145655245,-0.00048481346566018197,0.050136604,-0.03454173599999999
-0.0,-0.0749964714050293,0.00026179927145655245,-0.00048481346566018197,0.0003272478439600893,-0.0006060145258519168,0.049866528,-0.015966216000000033
-0.0,-0.08749588578939438,0.0003272478439600893,-0.0006060145258519168,0.0003272478439600893,-0.0006060145258519168,0.049973846,-0.040942349000000045
-0.0,-0.10624473541975021,0.0003272478439600893,-0.0006060145258519168,0.0003272478439600893,-0.0006060145258519168,0.100020958,-0.013639535000000036
-0.0,-0.0749964714050293,0.0003272478439600893,-0.0006060145258519168,-0.0028796770334614105,-0.006544764298854695,0.050004763,-0.02471475099999998
-0.0,-0.08749588578939438,-0.0028796770334614105,-0.006544764298854695,-0.006086840198894352,-0.012483955345952733,0.050019969,-0.005438857999999991
-0.0,-0.0749964714050293,-0.006086840198894352,-0.012483955345952733,-0.007330385939171649,-0.022059047547008215,0.049958765,-0.030530923000000043
-0.0,-0.08749588578939438,-0.007330385939171649,-0.022059047547008215,-0.009817478969950088,-0.0412091463752908,0.100016156,-0.0033609420000000334
0.23123912513256073,-0.05624708533287048,-0.009817478969950088,-0.0412091463752908,-0.010341078419438482,-0.049450991517852774,0.050020025,-0.014364866999999948
0.5624732971191406,-0.0749964714050293,-0.010341078419438482,-0.049450991517852774,-0.010864676571136442,-0.0576928383318224,0.050001971,0.004610263
0.6874673962593079,-0.0749964714050293,-0.010864676571136442,-0.0576928383318224,-0.010144726137940992,-0.06823756689882168,0.049997651,-0.020370199000000033
0.7937121391296387,-0.05624708533287048,-0.010144726137940992,-0.06823756689882168,-0.009424802968799986,-0.07878189614373962,0.049986645,-0.04343047600000005
0.81871098279953,-0.0749964714050293,-0.009424802968799986,-0.07878189614373962,0.010733644250005244,-0.06520769573987546,0.099997745,-0.004393738999999952
0.806211531162262,-0.0749964714050293,0.010733644250005244,-0.06520769573987546,-0.008704830660615748,-0.0893269451020271,-0.050004124999999955,-0.08547000400000004
0.7812127470970154,-0.08749588578939438,-0.008704830660615748,-0.0893269451020271,0.07192947807604563,-0.058299229328977444,0.150000898,-0.010503963000000005
0.7937121391296387,-0.0749964714050293,0.07192947807604563,-0.058299229328977444,0.11368659364179223,-0.07551018651584113,0.049999114,-0.033424933000000046
0.7937121391296387,-0.0749964714050293,0.11368659364179223,-0.07551018651584113,0.15544362778010018,-0.09272113538962773,0.050001074,-0.044147878999999945
0.81871098279953,-0.0749964714050293,0.15544362778010018,-0.09272113538962773,0.2134322998722284,-0.0798735519593944,0.049999486,-0.02717031999999997
0.8312103748321533,-0.08749588578939438,0.2134322998722284,-0.0798735519593944,0.33811473235920697,-0.07029914461848968,0.099975203,-0.0051172229999999486
0.9562044739723206,-0.08749588578939438,0.33811473235920697,-0.07029914461848968,0.4048079305444327,-0.07357195998777295,0.050025306,-0.023030960000000045
1.106197476387024,-0.0749964714050293,0.4048079305444327,-0.07357195998777295,0.47150132350655155,-0.07684410563722756,0.050018595,-0.03413120599999997
1.3561854362487793,-0.0749964714050293,0.47150132350655155,-0.07684410563722756,0.5292260987330217,-0.09672140718251754,0.049951033,-0.017237147000000008
1.4186824560165405,-0.08749588578939438,0.5292260987330217,-0.09672140718251754,0.5869550595188081,-0.1165986269953854,0.050028889,-0.04491626400000004
1.506178379058838,-0.08749588578939438,0.5869550595188081,-0.1165986269953854,0.6648391615631486,-0.08678216256371782,0.100020181,-0.012945037000000048
1.6374222040176392,-0.08749588578939438,0.6648391615631486,-0.08678216256371782,0.709344200490595,-0.08217619332310569,0.049984112,-0.037970033000000014
1.749916911125183,-0.08749588578939438,0.709344200490595,-0.08217619332310569,0.756338613008219,-0.07296454131986847,0.04995805,-0.03396096500000001
1.7624160051345825,-0.0749964714050293,0.756338613008219,-0.07296454131986847,0.803334166596516,-0.06375285960859595,0.050058531,-0.013808468000000018
1.7624160051345825,-0.08749588578939438,0.803334166596516,-0.06375285960859595,0.8404412404299217,-0.036239192737074946,0.049988701,0.00012133
1.7749154567718506,-0.0749964714050293,0.8404412404299217,-0.036239192737074946,0.9028152847854525,-0.05551061225017516,0.050082048,-0.011924688999999988
1.7749154567718506,-0.08749588578939438,0.9028152847854525,-0.05551061225017516,0.9651890518327056,-0.0747819732565436,0.049908703,0.003982902
1.7749154567718506,-0.0749964714050293,0.9651890518327056,-0.0747819732565436,1.0437963381205426,-0.0639949136887543,0.050000241,0.021300247
1.806164026260376,-0.0749964714050293,1.0437963381205426,-0.0639949136887543,1.1223999727354483,-0.05320773911433837,0.049999059,0.026265374
1.806164026260376,-0.0749964714050293,1.1223999727354483,-0.05320773911433837,1.2009946263999327,-0.04242128425077539,0.050036457,0.010313768
1.9124089479446411,-0.0749964714050293,1.2009946263999327,-0.04242128425077539,1.2812485940663212,-0.03466546951202442,0.04993586,0.030035556
2.0249037742614746,-0.05624708533287048,1.2812485940663212,-0.03466546951202442,1.3614907056012953,-0.026908646199422834,0.050052779,0.017180401
2.1873960494995117,-0.08749588578939438,1.3614907056012953,-0.026908646199422834,1.4325014348681593,-0.03624153047773897,0.049985651,-0.013798989999999955
2.243643283843994,-0.08749588578939438,1.4325014348681593,-0.03624153047773897,1.5035059916968692,-0.045574449694228865,0.049997618,-0.029536235000000022
2.268641948699951,-0.0749964714050293,1.5035059916968692,-0.045574449694228865,1.574527812511772,-0.05490685725322861,0.049958309,-0.009561924
2.312390089035034,-0.0749964714050293,1.574527812511772,-0.05490685725322861,1.6347424825042807,-0.044241035630463124,0.050053616,-0.022629388000000028
2.5436289310455322,-0.08749588578939438,1.6347424825042807,-0.044241035630463124,1.7472483198594315,-0.03757465692602764,0.100042391,-0.003361065999999968
2.6811225414276123,-0.0749964714050293,1.7472483198594315,-0.03757465692602764,1.7995445444863982,-0.04157433892155948,0.049963392,-0.019528549999999978
2.718620777130127,-0.08749588578939438,1.7995445444863982,-0.04157433892155948,1.8518500228145047,-0.04557340133048799,0.049978112,0.000585489
2.718620777130127,-0.0749964714050293,1.8518500228145047,-0.04557340133048799,1.9085175488742083,-0.057692677322419374,0.049997743,-0.01256288299999997
2.7498691082000732,-0.08749588578939438,1.9085175488742083,-0.057692677322419374,1.9651880146662568,-0.06981191905286972,0.050006848,0.005547136
2.7623684406280518,-0.0749964714050293,1.9651880146662568,-0.06981191905286972,2.0315641597599314,-0.06399374821169561,0.050015028,-0.005347823000000029
2.8436148166656494,-0.08749588578939438,2.0315641597599314,-0.06399374821169561,2.0979401655663787,-0.05817570881566258,0.049977701,0.013575858
2.8436148166656494,-0.0749964714050293,2.0979401655663787,-0.05817570881566258,2.164297405333541,-0.05235817516198905,0.050018475,-0.01398373399999997
2.993607521057129,-0.0749964714050293,2.164297405333541,-0.05235817516198905,2.232484435596601,-0.049933162030926924,0.049986094,-0.03432158399999996
3.062354326248169,-0.08749588578939438,2.232484435596601,-0.049933162030926924,2.3006946412785383,-0.047510046400681606,0.049998761,-0.014177836
3.0748536586761475,-0.08749588578939438,2.3006946412785383,-0.047510046400681606,2.368174944981303,-0.04641917969956664,0.049996602,-0.02629237399999995
3.106102228164673,-0.08749588578939438,2.368174944981303,-0.04641917969956664,2.435651009853987,-0.045328415540513554,0.050003233,-0.012406932999999953
3.106102228164673,-0.10624473541975021,2.435651009853987,-0.045328415540513554,2.5031253348393196,-0.044237686646817674,0.049998612,-0.0030844380000000227
3.1186017990112305,-0.08749588578939438,2.5031253348393196,-0.044237686646817674,2.56825322034767,-0.038783933000705303,0.050030278,0.016790897
3.1186017990112305,-0.08749588578939438,2.56825322034767,-0.038783933000705303,2.633385854049138,-0.03333095152604994,0.049934246,0.025910028
3.131101131439209,-0.08749588578939438,2.633385854049138,-0.03333095152604994,2.6904477688542445,-0.0427852073242123,0.050053296,0.0149203
-0.13016891479492188,0.015695609152317047,2.6904477688542445,-0.0427852073242123,2.7475164576192155,-0.05223915209849999,0.04997999,0.033738505
3.2123472690582275,-0.4187300503253937,2.7475164576192155,-0.05223915209849999,2.8045915043640344,-0.06169299102152618,0.050001687,0.047196107
3.293593168258667,-0.6312200427055359,2.8045915043640344,-0.06169299102152618,2.8311750193009244,-0.014666889736446663,0.049999355,0.056716517
3.3248419761657715,-0.6312200427055359,2.8311750193009244,-0.014666889736446663,2.857736393196792,0.03236066926134406,0.050001916,0.036083353
3.33734130859375,-0.7749630212783813,2.857736393196792,0.03236066926134406,2.8603989129299174,0.03514767310841811,0.050007659,0.056052894
3.33734130859375,-0.7749630212783813,2.8603989129299174,0.03514767310841811,2.8631050999366683,0.037936088194407774,0.049990093,0.007730132
3.3248419761657715,-0.8062118291854858,2.8631050999366683,0.037936088194407774,2.8657919291043377,0.04072383525225676,0.050019191,0.016997389
3.293593168258667,-0.7249653935432434,2.8657919291043377,0.04072383525225676,2.8925557368565973,-0.0010909493538318812,0.049947959,0.036980186
3.2810938358306885,-0.7062165141105652,2.8925557368565973,-0.0010909493538318812,2.919320629997832,-0.042905397776018185,0.050130835,0.045823122
3.2810938358306885,-0.687467098236084,2.919320629997832,-0.042905397776018185,2.9361453030881672,-0.10314403859797919,0.04990189,0.035005045
-0.13016891479492188,0.015695609152317047,2.9361453030881672,-0.10314403859797919,2.952968148402166,-0.16338221019187243,0.050003627,0.01807051
3.2560949325561523,-0.5249747633934021,2.952968148402166,-0.16338221019187243,2.9697866624503555,-0.22362034410637166,0.049994834,0.027103363
3.2373461723327637,-0.5124753713607788,2.9697866624503555,-0.22362034410637166,3.0013953235990094,-0.3112497522832438,0.050001308,0.00607167
3.2123472690582275,-0.5249747633934021,3.0013953235990094,-0.3112497522832438,3.0330104721969744,-0.3988799756575572,0.050118104,0.026285885
3.2123472690582275,-0.5374741554260254,3.0330104721969744,-0.3988799756575572,3.0874871124328496,-0.4442096408061572,0.04988018,0.014350088
3.199847936630249,-0.5874718427658081,3.0874871124328496,-0.4442096408061572,3.1419184441370454,-0.4895403635745502,0.050000791,0.027023828
3.2123472690582275,-0.581222414970398,3.1419184441370454,-0.4895403635745502,3.1963702564189482,-0.5348700493824219,0.050028644,0.037358401
3.2123472690582275,-0.5874718427658081,3.1963702564189482,-0.5348700493824219,3.2095280661648133,-0.5037210137530614,0.049987185,0.01457666
3.231096029281616,-0.581222414970398,3.2095280661648133,-0.5037210137530614,3.2226876037784686,-0.47257248548892833,0.050136182,0.004413922
3.199847936630249,-0.29373592138290405,3.2226876037784686,-0.47257248548892833,3.232045311602995,-0.44845259878268384,0.049848773,0.023490486
3.1873483657836914,-0.2124900072813034,3.232045311602995,-0.44845259878268384,3.241383380553959,-0.4243307720245661,0.050141418,-0.0023110889999999884
3.2123472690582275,-0.08749588578939438,3.241383380553959,-0.4243307720245661,3.2507611459262407,-0.40021328612071116,0.049834489,-0.024460414999999958
3.2810938358306885,-0.08749588578939438,3.2507611459262407,-0.40021328612071116,3.25384275351809,-0.3644591024193257,0.050052123,-0.0046133029999999575
3.293593168258667,-0.05624708533287048,3.25384275351809,-0.3644591024193257,3.2633309499089798,-0.31682585324622226,0.049978421,-0.01638600899999998
3.293593168258667,-0.05624708533287048,3.2633309499089798,-0.31682585324622226,3.2596682669474477,-0.29343093259231107,0.049974276,-0.002793692999999986
3.2810938358306885,-0.0,3.2596682669474477,-0.29343093259231107,3.256128812052035,-0.27004112330655117,0.05002324,0.0064645
3.268594264984131,0.08124618232250214,3.256128812052035,-0.27004112330655117,3.2525347686209116,-0.24664932371210682,0.049997241,0.026684691
3.268594264984131,0.09374558925628662,3.2525347686209116,-0.24664932371210682,3.2493241930830514,-0.22398402556939592,0.050019622,0.035627414
3.2560949325561523,0.11249470710754395,3.2493241930830514,-0.22398402556939592,3.2493879763945315,-0.19525873416504635,0.04997915,0.024571646
3.2810938358306885,0.24998824298381805,3.2493879763945315,-0.19525873416504635,3.251350683946025,-0.16301849123671758,0.050002265,0.043631948
3.2810938358306885,0.24998824298381805,3.251350683946025,-0.16301849123671758,3.2533349492758603,-0.1307806505780954,0.049998925,0.016628825
3.2123472690582275,0.36873239278793335,3.2533349492758603,-0.1307806505780954,3.255280739074368,-0.09853852599353195,0.049998502,-0.005214629000000026
3.1873483657836914,0.39998093247413635,3.255280739074368,-0.09853852599353195,3.261872132013668,-0.07490364408915678,0.050012427,0.014849802
3.174849033355713,0.3874815106391907,3.261872132013668,-0.07490364408915678,3.262086386385738,-0.06314699887235006,0.049989567,0.033795363
3.174849033355713,0.3312341570854187,3.262086386385738,-0.06314699887235006,3.267253123215105,-0.04230240590456045,0.0499967,0.052588078
3.1873483657836914,0.3312341570854187,3.267253123215105,-0.04230240590456045,3.272296419948593,-0.02145310073370174,0.050030418,0.066752474
3.1873483657836914,0.3312341570854187,3.272296419948593,-0.02145310073370174,3.277399771573749,-0.0006060020590610386,0.049970914,0.046680301
3.1873483657836914,0.2999856173992157,3.277399771573749,-0.0006060020590610386,3.2782514212903155,0.028119146662648125,0.050024189,0.054809577
3.199847936630249,0.2999856173992157,3.2782514212903155,0.028119146662648125,3.275832343662396,0.05078427570057694,0.049974523,0.043978064
3.2123472690582275,0.2812364995479584,3.275832343662396,0.05078427570057694,3.268828655640193,0.06496507782663594,0.05000011,0.062811144
3.2123472690582275,0.2999856173992157,3.268828655640193,0.06496507782663594,3.2618221371338825,0.07914575762371735,0.050001636,0.03667476
3.2123472690582275,0.26248738169670105,3.2618221371338825,0.07914575762371735,3.2548214047355186,0.0933266794707838,0.049998641,0.015087507
3.2123472690582275,0.24998824298381805,3.2548214047355186,0.0933266794707838,3.2494061174729003,0.1045985326049724,0.050002162,0.035045591
3.2123472690582275,0.24998824298381805,3.2494061174729003,0.1045985326049724,3.243955692068614,0.11587049204569769,0.049997742,0.053872249
3.1873483657836914,0.23123912513256073,3.243955692068614,0.11587049204569769,3.2341838287382085,0.11914230579266656,0.050011031,0.036832346
3.1873483657836914,0.1812414824962616,3.2341838287382085,0.11914230579266656,3.2244525292136217,0.1224154932598579,0.049995316,0.047073748
3.2123472690582275,0.09374558925628662,3.2244525292136217,0.1224154932598579,3.2147015813383413,0.12568803015521687,0.04999385,0.067035441
3.231096029281616,0.09374558925628662,3.2147015813383413,0.12568803015521687,3.2128031507983232,0.11441611749654593,0.050000731,0.074109145
3.199847936630249,0.08124618232250214,3.2128031507983232,0.11441611749654593,3.2109002222861855,0.10314401814212398,0.050026333,0.033198579
3.1873483657836914,-0.0,3.2109002222861855,0.10314401814212398,3.21031329648369,0.09429618507853685,0.049974946,0.007326614
3.1873483657836914,-0.0749964714050293,3.21031329648369,0.09429618507853685,3.20972946733522,0.08544846689982993,0.050041853,-0.014618684999999965
3.2373461723327637,-0.0749964714050293,3.20972946733522,0.08544846689982993,3.209136418362398,0.07660049916583829,0.049990189,0.005405626
3.2373461723327637,-0.0749964714050293,3.209136418362398,0.07660049916583829,3.210300150156647,0.06448025080977692,0.049979827,0.024389369
3.231096029281616,-0.08749588578939438,3.210300150156647,0.06448025080977692,3.211491738601913,0.05235985026425555,0.049987015,0.043151418
3.231096029281616,-0.0749964714050293,3.211491738601913,0.05235985026425555,3.2113168734751785,0.03769486521686993,0.049999754,0.056236108
3.2373461723327637,-0.0749964714050293,3.2113168734751785,0.03769486521686993,3.211099420640552,0.02302863806274625,0.050028907,0.067475981
3.2560949325561523,-0.08749588578939438,3.211099420640552,0.02302863806274625,3.2108815089185816,0.008363181366265,0.049982713,0.014519804
3.268594264984131,-0.08749588578939438,3.2108815089185816,0.008363181366265,3.210838140598334,-0.006545257263532644,0.05000008,0.033542873
3.268594264984131,-0.08749588578939438,3.210838140598334,-0.006545257263532644,3.210775742794048,-0.021453191089552286,0.050009703,0.016371466
3.2560949325561523,-0.0749964714050293,3.210775742794048,-0.021453191089552286,3.2159452027320388,-0.026664961164708005,0.049978027,-0.0023994579999999655
3.231096029281616,-0.05624708533287048,3.2159452027320388,-0.026664961164708005,3.2211027842001796,-0.0318766155987804,0.050036235,-0.02536818399999996
3.293593168258667,-0.0,3.2211027842001796,-0.0318766155987804,3.226284358053884,-0.03708845409020655,0.049994163,-0.006413020999999963
3.293593168258667,-0.0,3.226284358053884,-0.03708845409020655,3.230685356620249,-0.04084587821560198,0.049994982,-0.02356815499999998
3.312342643737793,0.12499412149190903,3.230685356620249,-0.04084587821560198,3.235057377241029,-0.044603096070316296,0.049988922,-0.04248816200000005
3.293593168258667,0.2812364995479584,3.235057377241029,-0.044603096070316296,3.2486678306856933,-0.04314862866376837,0.100014711,-0.01541332399999995
3.312342643737793,0.4499785602092743,3.2486678306856933,-0.04314862866376837,3.2554976762032872,-0.04242165274297738,0.049972993,0.003759565
3.312342643737793,0.4687276780605316,3.2554976762032872,-0.04242165274297738,3.258878808551398,-0.035391416452434515,0.049999088,-0.014408318999999947
3.312342643737793,0.5562235713005066,3.258878808551398,-0.035391416452434515,3.262278767656214,-0.028361626118521048,0.050001378,-0.03215405699999996
3.2560949325561523,0.5562235713005066,3.262278767656214,-0.028361626118521048,3.284022308947452,0.013332464806779434,0.099950894,-0.022181141999999987
3.268594264984131,0.5187253355979919,3.284022308947452,0.013332464806779434,3.2948763213976164,0.03417953123896558,0.050028464,-0.046962705999999965
3.2810938358306885,0.4687276780605316,3.2948763213976164,0.03417953123896558,3.2991943645716573,0.06714687110397197,0.050017856,-0.04207581800000004
3.2560949325561523,0.4812270998954773,3.2991943645716573,0.06714687110397197,3.3035155172227952,0.10011428503805143,0.050000315,-0.022060454000000007
3.2560949325561523,0.4687276780605316,3.3035155172227952,0.10011428503805143,3.3057527968300717,0.12920288878190475,0.050023142,-0.04619335800000002
3.312342643737793,0.4499785602092743,3.3057527968300717,0.12920288878190475,3.3079698341420123,0.1582919447061077,0.049971902,-0.02700344099999996
3.33734130859375,0.4687276780605316,3.3079698341420123,0.1582919447061077,3.310180812886148,0.18737990943986005,0.050007919,-0.04412346499999997
3.362340211868286,0.5187253355979919,3.310180812886148,0.18737990943986005,3.319357068920781,0.23683156601427532,0.100022147,-0.013001425999999983
3.362340211868286,0.4999762177467346,3.319357068920781,0.23683156601427532,3.3158206327859023,0.24652777442440846,0.049981829,-0.03584359800000003
3.362340211868286,0.4187300503253937,3.3158206327859023,0.24652777442440846,3.312269133260582,0.25622262733509543,0.049999576,-0.016866809000000038
3.362340211868286,0.43122944235801697,3.312269133260582,0.25622262733509543,3.308752377622203,0.2659203438897384,0.049995181,-0.03399766400000004
3.33734130859375,0.3312341570854187,3.308752377622203,0.2659203438897384,3.3145120320423302,0.26155701932269937,0.099994427,-0.0028542310000000404
3.3248419761657715,0.318734735250473,3.3145120320423302,0.26155701932269937,3.318158764286619,0.26082838824803034,0.050011283,-0.025784012999999995
3.3748395442962646,0.26248738169670105,3.318158764286619,0.26082838824803034,3.3218408174132046,0.260102454143609,0.04999453,-0.006894524999999985
3.3935885429382324,0.24998824298381805,3.3218408174132046,0.260102454143609,3.325516790203962,0.2593760936732937,0.050001956,-0.023918469000000053
3.4685850143432617,0.24998824298381805,3.325516790203962,0.2593760936732937,3.331525299210742,0.25428461887906895,0.04997551,-0.04294511000000001
3.4873340129852295,0.19374088943004608,3.331525299210742,0.25428461887906895,3.342586186330506,0.24228547937972425,0.100052753,-0.015760227000000016
3.499833583831787,0.23123912513256073,3.342586186330506,0.24228547937972425,3.347646507126296,0.23537851894931233,0.049967317,0.003273948
3.499833583831787,0.23123912513256073,3.347646507126296,0.23537851894931233,3.3526659438890367,0.2284683153821863,0.049986728,-0.015415319000000038
3.499833583831787,0.21873971819877625,3.3526659438890367,0.2284683153821863,3.3626075495043892,0.21246929223188904,0.050021237,-0.03256804000000002
3.5123329162597656,0.1812414824962616,3.3626075495043892,0.21246929223188904,3.3844953957593633,0.18410935433511325,0.099993986,-0.005610962999999969
3.543581485748291,0.1812414824962616,3.3844953957593633,0.18410935433511325,3.3725641243532287,0.19647060254957174,-0.05000113900000003,-0.08654810499999999
3.5123329162597656,0.19374088943004608,3.3725641243532287,0.19647060254957174,3.408285613843602,0.15938186751519398,0.150009343,-0.003888910999999995
3.543581485748291,0.16249236464500427,3.408285613843602,0.15938186751519398,3.4196161561669878,0.14811023822228667,0.049997737,-0.022434131000000024
3.524832248687744,0.23123912513256073,3.4196161561669878,0.14811023822228667,3.4309421482556846,0.13683882500649472,0.049973672,-0.04538030500000001
3.524832248687744,0.21873971819877625,3.4309421482556846,0.13683882500649472,3.4451527181839454,0.13089994839116786,0.050038727,-0.026481666999999987
3.543581485748291,0.21873971819877625,3.4451527181839454,0.13089994839116786,3.4593468381958736,0.12496055533254323,0.050001938,-0.043489654000000044
3.606078624725342,0.19374088943004608,3.4593468381958736,0.12496055533254323,3.48377436908041,0.12047657703123554,0.099978408,-0.012517212999999972
3.6248276233673096,0.14374324679374695,3.48377436908041,0.12047657703123554,3.49397500486246,0.12193076795764968,0.050025534,-0.03535573400000003
3.6248276233673096,0.11249470710754395,3.49397500486246,0.12193076795764968,3.5037842575531313,0.122657665619275,0.049983387,-0.016215367000000036
3.6248276233673096,0.09374558925628662,3.5037842575531313,0.122657665619275,3.5136118739173763,0.12338528298274892,0.049990728,-0.03336068800000003
3.6498265266418457,0.062497060745954514,3.5136118739173763,0.12338528298274892,3.533189779719601,0.12496130348611077,0.100000754,-0.0021370179999999905
3.637326955795288,-0.0,3.533189779719601,0.12496130348611077,3.542944631014869,0.12580978742476712,0.050003638,-0.025101386999999975
3.6248276233673096,-0.0,3.542944631014869,0.12580978742476712,3.5510448355733715,0.12362744175735317,0.049992431,-0.006033752999999975
3.637326955795288,-0.0,3.5510448355733715,0.12362744175735317,3.5591691293501673,0.12144610989581103,0.050004119,-0.023324707999999972
3.662325859069824,-0.0,3.5591691293501673,0.12144610989581103,3.567278774789318,0.11926421137439848,0.049999844,-0.04198989200000003
3.662325859069824,-0.0,3.567278774789318,0.11926421137439848,3.590968285780658,0.10108365550337126,0.10000826,-0.014973718000000025
3.7623209953308105,-0.0,3.590968285780658,0.10108365550337126,3.6020413010085823,0.09053932628774765,0.050013627,0.003959901
3.7435719966888428,-0.0,3.6020413010085823,0.09053932628774765,3.6130913258916415,0.07999424574273571,0.049977304,-0.013213625999999978
3.7623209953308105,-0.0,3.6130913258916415,0.07999424574273571,3.6241349185086147,0.06944943873049307,0.050007572,-0.03213811
3.7435719966888428,-0.0,3.6241349185086147,0.06944943873049307,3.64497535667426,0.050784278148637785,0.100010929,-0.005067292000000001
3.774820327758789,-0.0,3.64497535667426,0.050784278148637785,3.6345611309062744,0.060116769275791855,-0.05001715799999995,-0.08586929600000004
3.7623209953308105,-0.0,3.6345611309062744,0.060116769275791855,3.6691796440975795,0.03842117231233941,0.150116829,-0.00333745799999996
3.7310726642608643,-0.0,3.6691796440975795,0.03842117231233941,3.681292227855075,0.03223992055050099,0.049881809,-0.021720611
3.7185733318328857,-0.0,3.681292227855075,0.03223992055050099,3.6904965327046715,0.031512847193110295,0.050001852,-0.04466482999999999
3.681075096130371,0.11249470710754395,3.6904965327046715,0.031512847193110295,3.6996213203898507,0.03078548893900278,0.050005492,-0.025642308999999974
3.662325859069824,0.09374558925628662,3.6996213203898507,0.03078548893900278,3.7094993182204203,0.03139145831127925,0.049983791,-0.04288564299999997
3.6935744285583496,0.062497060745954514,3.7094993182204203,0.03139145831127925,3.7292865523986265,0.032603691302060464,0.100038108,-0.011725470999999987
3.6935744285583496,0.11249470710754395,3.7292865523986265,0.032603691302060464,3.734044974237611,0.042663589356813525,0.049995899,-0.03465847700000002
3.6935744285583496,0.16249236464500427,3.734044974237611,0.042663589356813525,3.738802137184552,0.05272293710256594,0.050002125,-0.015708465000000005
3.6935744285583496,0.1812414824962616,3.738802137184552,0.05272293710256594,3.7396734769844278,0.05551110271093353,0.049974412,-0.03296809199999995
3.662325859069824,0.2812364995479584,3.7396734769844278,0.05551110271093353,3.741376058372429,0.06108647972264488,0.100020261,-0.001681762000000031
3.681075096130371,0.4187300503253937,3.741376058372429,0.06108647972264488,3.7382295851797545,0.07126747417849774,0.050000873,-0.041636934000000014
3.593579053878784,0.5374744534492493,3.7382295851797545,0.07126747417849774,3.7313627957086704,0.09053892773374368,0.100050789,-0.015401014000000046
3.568580389022827,0.5187253355979919,3.7313627957086704,0.09053892773374368,3.7276309056060217,0.09962912655467183,0.049934278,-0.011386870000000049
3.593579053878784,0.4812270998954773,3.7276309056060217,0.09962912655467183,3.723888278800636,0.10871899064471054,0.050011662,0.00851491
3.5810797214508057,0.5187253355979919,3.723888278800636,0.10871899064471054,3.7131638033931567,0.1307789055567049,0.050017492,-0.03122670900000002
3.568580389022827,0.6062211990356445,3.7131638033931567,0.1307789055567049,3.6923517207006884,0.17610908933914218,0.099994766,-0.006333795999999947
3.568580389022827,0.5874720811843872,3.6923517207006884,0.17610908933914218,3.6822633014419583,0.19937935201942675,0.049975624,-0.0024363769999999896
3.568580389022827,0.6062211990356445,3.6822633014419583,0.19937935201942675,3.6721943362214704,0.22265134769849074,0.049994054,0.017513837
3.568580389022827,0.6062211990356445,3.6721943362214704,0.22265134769849074,3.6604163104315655,0.24907376765991784,0.050019313,-0.022174939999999976
3.5810797214508057,0.6187206506729126,3.6604163104315655,0.24907376765991784,3.648629764850255,0.2754957501655651,0.050002596,-0.047042215000000054
3.5560808181762695,0.6749680042266846,3.648629764850255,0.2754957501655651,3.634602680803995,0.29779514147345476,0.049987679,-0.04222675099999995
3.5123329162597656,0.7374650239944458,3.634602680803995,0.29779514147345476,3.620620623150005,0.3200988444404232,0.050013841,-0.022099870999999993
3.524832248687744,0.7249656319618225,3.620620623150005,0.3200988444404232,3.60033210246277,0.3503991829292967,0.099975224,-0.012073538999999966
3.543581485748291,0.756213903427124,3.60033210246277,0.3503991829292967,3.5940384305342548,0.35839745908595094,0.049962804,-0.03603575400000003
3.5123329162597656,0.7874624133110046,3.5940384305342548,0.35839745908595094,3.5880276438462446,0.3668828796408037,0.050058662,-0.03250710000000001
3.499833583831787,0.806211531162262,3.5880276438462446,0.3668828796408037,3.5820148086036845,0.37536787676387817,0.050018415,-0.012032799999999955
3.499833583831787,0.7874624133110046,3.5820148086036845,0.37536787676387817,3.56883994958319,0.39439467367839964,0.099965394,-0.001906387999999981
3.499833583831787,0.7874624133110046,3.56883994958319,0.39439467367839964,3.5617178160966203,0.40494089672736316,0.049951383,-0.02596799900000002
3.4685850143432617,0.8624588847160339,3.5617178160966203,0.40494089672736316,3.555260505860765,0.41669987997332036,0.050043904,-0.021839936999999976
