x,y,theta,vel,accel,steer,omega,break
30.622438499999998,-96.33723789999999,0,1.01,0.368,0.0,-0.049814317375421524,0.0
30.622438499999998,-96.33723789999999,0,1.09,0.372,0.0,-0.04912614822387695,0.0
30.622438499999998,-96.33723789999999,0,1.21,0.372,0.0,-0.04340403154492378,0.0
30.622439699999997,-96.33724,0,1.27,0.375,0.0,-0.03928554058074951,0.0
30.622439699999997,-96.33724,0,1.36,0.388,0.0,-0.03771748021245003,0.0
30.622439699999997,-96.33724,0,1.24,0.393,0.0,-0.03908665105700493,0.0
30.622439699999997,-96.33724,0,1.11,0.407,0.0,-0.03885697200894356,0.0
30.622439699999997,-96.33724,0,1.02,0.421,0.0,-0.037407293915748596,0.0
30.622439699999997,-96.33724,0,1.16,0.421,0.061,-0.03243193402886391,0.0
30.6224408,-96.3372418,0,1.27,0.455,0.061,-0.030006825923919678,0.0
30.6224408,-96.3372418,0,1.36,0.46,0.317,-0.029931554570794106,0.0
30.6224408,-96.3372418,0,1.22,0.472,2.138,-0.029331110417842865,0.0
30.6224408,-96.3372418,0,1.12,0.486,3.598,-0.030364280566573143,0.0
30.6224408,-96.3372418,0,1.08,0.488,6.961,-0.030192291364073753,0.0
30.6224408,-96.3372418,0,1.24,0.488,7.652,-0.029275167733430862,0.0
30.6224408,-96.3372418,0,1.33,0.5,7.652,-0.030171766877174377,0.0
30.6224419,-96.3372437,0,1.35,0.501,9.602,-0.030344292521476746,0.0
30.6224419,-96.3372437,0,1.21,0.507,10.994,-0.031447023153305054,0.0
30.6224419,-96.3372437,0,1.16,0.521,10.994,-0.03540175408124924,0.0
30.6224419,-96.3372437,0,1.22,0.526,10.994,-0.0378451831638813,0.0
30.6224419,-96.3372437,0,1.41,0.526,10.994,-0.03995503485202789,0.0
30.6224432,-96.3372459,0,1.47,0.526,10.994,-0.04421430826187134,0.0
30.6224432,-96.3372459,0,1.42,0.537,10.994,-0.044820912182331085,0.0
30.6224432,-96.3372459,0,1.3,0.54,10.994,-0.04706283286213875,0.0
30.6224432,-96.3372459,0,1.29,0.54,10.994,-0.050599176436662674,0.0
30.6224432,-96.3372459,0,1.42,0.542,10.994,-0.05118512734770775,0.0
30.6224432,-96.3372459,0,1.55,0.542,10.994,-0.054954688996076584,0.0
30.6224432,-96.3372459,0,1.57,0.542,10.994,-0.05606074631214142,0.0
30.622444599999998,-96.3372481,0,1.5,0.542,10.994,-0.060930635780096054,0.0
30.622444599999998,-96.3372481,0,1.47,0.542,10.994,-0.06542690098285675,0.0
30.622444599999998,-96.3372481,0,1.51,0.542,10.994,-0.06795118004083633,0.0
30.622444599999998,-96.3372481,0,1.65,0.542,10.994,-0.07011345028877258,0.0
30.622444599999998,-96.3372481,0,1.73,0.542,10.994,-0.07464450597763062,0.0
30.622444599999998,-96.3372481,0,1.72,0.542,10.994,-0.07827924937009811,0.0
30.622446,-96.3372504,0,1.68,0.521,10.994,-0.08449814468622208,0.0
30.622446,-96.3372504,0,1.73,0.495,10.994,-0.09198852628469467,0.0
30.622446,-96.3372504,0,1.79,0.428,10.994,-0.09391240030527115,0.0
30.622446,-96.3372504,0,1.91,0.391,10.994,-0.10045327991247177,0.0
30.622446,-96.3372504,0,1.84,0.384,10.994,-0.10668020695447922,0.0
30.6224475,-96.3372533,0,1.74,0.384,10.994,-0.11476747691631317,0.0
30.6224475,-96.3372533,0,1.71,0.384,10.994,-0.11504282057285309,0.0
30.6224475,-96.3372533,0,1.89,0.384,10.994,-0.11759710311889648,0.0
30.6224475,-96.3372533,0,2.02,0.384,10.994,-0.12187343090772629,0.0
30.6224475,-96.3372533,0,2.18,0.384,10.994,-0.1256660670042038,0.0
30.6224475,-96.3372533,0,2.06,0.384,10.994,-0.13437703251838684,0.0
30.6224493,-96.33725659999999,0,1.94,0.384,10.994,-0.13976317644119263,0.0
30.6224493,-96.33725659999999,0,1.92,0.384,10.994,-0.14141221344470978,0.0
30.6224493,-96.33725659999999,0,2.09,0.407,10.994,-0.1414850652217865,0.0
30.6224493,-96.33725659999999,0,2.18,0.409,10.994,-0.13999061286449432,0.0
30.6224493,-96.33725659999999,0,2.3,0.409,10.994,-0.14218196272850037,0.0
30.6224493,-96.33725659999999,0,2.19,0.412,10.994,-0.1501162052154541,0.0
30.622451199999997,-96.3372601,0,2.07,0.412,10.994,-0.15655426681041718,0.0
30.622451199999997,-96.3372601,0,2.04,0.412,10.994,-0.15950441360473633,0.0
30.622451199999997,-96.3372601,0,2.25,0.412,10.994,-0.16236785054206848,0.0
30.622451199999997,-96.3372601,0,2.33,0.412,10.994,-0.1682974398136139,0.0
30.622451199999997,-96.3372601,0,2.36,0.412,10.994,-0.1728428304195404,0.0
30.622451199999997,-96.3372601,0,2.18,0.416,10.994,-0.17611977458000183,0.0
30.6224527,-96.3372639,0,2.13,0.435,10.994,-0.17914237082004547,0.0
30.6224527,-96.3372639,0,2.2,0.435,10.994,-0.17828626930713654,0.0
30.6224527,-96.3372639,0,2.4,0.448,10.994,-0.1804468333721161,0.0
30.6224527,-96.3372639,0,2.43,0.448,10.994,-0.1839151680469513,0.0
30.6224527,-96.3372639,0,2.37,0.449,10.994,-0.18929435312747955,0.0
30.6224527,-96.3372639,0,2.27,0.449,10.994,-0.19850577414035797,0.0
30.6224541,-96.3372679,0,2.4,0.449,10.994,-0.20506197214126587,0.0
30.6224541,-96.3372679,0,2.48,0.449,10.994,-0.2107018679380417,0.0
30.6224541,-96.3372679,0,2.56,0.449,10.994,-0.2144142985343933,0.0
30.6224541,-96.3372679,0,2.45,0.449,10.994,-0.21957723796367645,0.0
30.6224541,-96.3372679,0,2.42,0.449,10.994,-0.2280135303735733,0.0
30.6224541,-96.3372679,0,2.47,0.449,10.994,-0.2303914576768875,0.0
30.6224556,-96.33727209999999,0,2.61,0.449,10.994,-0.23845933377742767,0.0
30.6224556,-96.33727209999999,0,2.64,0.449,10.994,-0.24965907633304596,0.0
30.6224556,-96.33727209999999,0,2.64,0.449,10.994,-0.2552538216114044,0.0
30.6224556,-96.33727209999999,0,2.56,0.449,10.994,-0.2644197940826416,0.0
30.6224556,-96.33727209999999,0,2.59,0.449,10.994,-0.2700323760509491,0.0
30.6224556,-96.33727209999999,0,2.69,0.449,10.994,-0.27271002531051636,0.0
30.622456699999997,-96.3372765,0,2.82,0.449,10.994,-0.2778160870075226,0.0
30.622456699999997,-96.3372765,0,2.81,0.449,10.994,-0.2860245108604431,0.0
30.622456699999997,-96.3372765,0,2.77,0.449,10.994,-0.2982337772846222,0.0
30.622456699999997,-96.3372765,0,2.79,0.449,10.994,-0.3014909625053406,0.0
30.622456699999997,-96.3372765,0,2.81,0.449,10.994,-0.3075801134109497,0.0
30.622456699999997,-96.3372765,0,2.9,0.449,10.994,-0.3181287944316864,0.0
30.6224577,-96.3372814,0,2.94,0.449,10.994,-0.32646530866622925,0.0
30.6224577,-96.3372814,0,2.97,0.449,10.994,-0.33390527963638306,0.0
30.6224577,-96.3372814,0,2.97,0.449,10.994,-0.33801448345184326,0.0
30.6224577,-96.3372814,0,3.01,0.449,10.994,-0.34374433755874634,0.0
30.6224577,-96.3372814,0,3.08,0.449,10.994,-0.34607797861099243,0.0
30.6224577,-96.3372814,0,3.12,0.449,10.994,-0.35381725430488586,0.0
30.6224584,-96.3372866,0,3.1,0.449,10.994,-0.3640335202217102,0.0
30.6224584,-96.3372866,0,3.09,0.453,10.994,-0.36840468645095825,0.0
30.6224584,-96.3372866,0,3.14,0.453,10.994,-0.37830108404159546,0.0
30.6224584,-96.3372866,0,3.19,0.453,10.994,-0.37983474135398865,0.0
30.6224584,-96.3372866,0,3.24,0.46,8.376,-0.38594886660575867,0.0
30.6224584,-96.3372866,0,3.26,0.469,2.368,-0.38897478580474854,0.0
30.6224587,-96.3372921,0,3.3,0.469,0.633,-0.39590343832969666,0.0
30.6224587,-96.3372921,0,3.31,0.472,0.0,-0.4036397337913513,0.0
30.6224587,-96.3372921,0,3.34,0.474,0.0,-0.40506142377853394,0.0
30.6224587,-96.3372921,0,3.41,0.474,0.0,-0.40861135721206665,0.0
30.6224587,-96.3372921,0,3.42,0.474,0.0,-0.4117034673690796,0.0
30.6224587,-96.3372921,0,3.41,0.474,0.0,-0.41123124957084656,0.0
30.6224584,-96.3372981,0,3.43,0.458,0.0,-0.40748295187950134,0.0
30.6224584,-96.3372981,0,3.45,0.455,0.0,-0.40504467487335205,0.0
30.6224584,-96.3372981,0,3.47,0.449,0.0,-0.4055708944797516,0.0
30.6224584,-96.3372981,0,3.52,0.449,0.0,-0.40851789712905884,0.0
30.6224584,-96.3372981,0,3.55,0.449,0.0,-0.40751349925994873,0.0
30.6224584,-96.3372981,0,3.59,0.449,0.0,-0.4076576828956604,0.0
30.6224584,-96.3372981,0,3.64,0.449,0.0,-0.4076332747936249,0.0
30.622457599999997,-96.3373043,0,3.67,0.449,0.0,-0.4070107340812683,0.0
30.622457599999997,-96.3373043,0,3.67,0.449,0.0,-0.4069112241268158,0.0
30.622457599999997,-96.3373043,0,3.7,0.449,0.0,-0.4077370762825012,0.0
30.622457599999997,-96.3373043,0,3.71,0.449,0.0,-0.4088383913040161,0.0
30.622457599999997,-96.3373043,0,3.78,0.465,0.0,-0.4081061780452728,0.0
30.6224566,-96.337311,0,3.78,0.467,0.0,-0.4064689576625824,0.0
30.6224566,-96.337311,0,3.84,0.467,0.0,-0.40444275736808777,0.0
30.6224566,-96.337311,0,3.84,0.479,0.0,-0.402850478887558,0.0
30.6224566,-96.337311,0,3.85,0.481,0.0,-0.3998110890388489,0.0
30.6224566,-96.337311,0,3.9,0.481,0.0,-0.398862361907959,0.0
30.6224566,-96.337311,0,3.93,0.488,0.0,-0.3979513943195343,0.0
30.6224553,-96.3373179,0,3.98,0.488,0.0,-0.3950587809085846,0.0
30.6224553,-96.3373179,0,4.01,0.488,0.0,-0.39415183663368225,0.0
30.6224553,-96.3373179,0,4.0,0.488,0.0,-0.39330795407295227,0.0
30.6224553,-96.3373179,0,4.05,0.488,0.0,-0.39078953862190247,0.0
30.6224553,-96.3373179,0,4.02,0.488,0.0,-0.3891891837120056,0.0
30.622453399999998,-96.33732479999999,0,4.08,0.488,0.0,-0.3835756182670593,0.0
30.622453399999998,-96.33732479999999,0,4.16,0.488,0.0,-0.3818092346191406,0.0
30.622453399999998,-96.33732479999999,0,4.2,0.458,0.0,-0.3778768479824066,0.0
30.622453399999998,-96.33732479999999,0,4.18,0.398,0.0,-0.3753737211227417,0.0
30.622453399999998,-96.33732479999999,0,4.14,0.372,0.0,-0.37412229180336,0.0
30.622453399999998,-96.33732479999999,0,4.14,0.372,0.0,-0.372020423412323,0.0
30.622453399999998,-96.33732479999999,0,4.11,0.298,0.0,-0.3654009699821472,0.0
30.622450899999997,-96.33733199999999,0,4.11,0.259,0.0,-0.355029821395874,0.0
30.622450899999997,-96.33733199999999,0,4.13,0.232,0.0,-0.35266023874282837,0.0
30.622450899999997,-96.33733199999999,0,4.27,0.211,0.0,-0.33910074830055237,0.0
30.622450899999997,-96.33733199999999,0,4.3,0.209,0.0,-0.33591288328170776,0.0
30.622450899999997,-96.33733199999999,0,4.29,0.209,0.0,-0.33527901768684387,0.0
30.622450899999997,-96.33733199999999,0,4.2,0.209,0.0,-0.332851380109787,0.0
30.622447899999997,-96.3373393,0,4.17,0.209,-0.037,-0.33342546224594116,0.0
30.622447899999997,-96.3373393,0,4.22,0.209,-0.411,-0.32618358731269836,0.0
30.622447899999997,-96.3373393,0,4.21,0.209,-0.633,-0.32304495573043823,0.0
30.622447899999997,-96.3373393,0,4.21,0.209,-1.712,-0.31533604860305786,0.0
30.622447899999997,-96.3373393,0,4.2,0.209,-2.528,-0.3064800798892975,0.0
30.622447899999997,-96.3373393,0,4.17,0.209,-2.528,-0.30267134308815,0.0
30.6224445,-96.33734659999999,0,4.18,0.209,-4.415,-0.2983415722846985,0.0
30.6224445,-96.33734659999999,0,4.18,0.209,-5.557,-0.2946030795574188,0.0
30.6224445,-96.33734659999999,0,4.16,0.209,-8.977,-0.29518815875053406,0.0
30.6224445,-96.33734659999999,0,4.14,0.209,-10.994,-0.29045188426971436,0.0
30.6224445,-96.33734659999999,0,4.11,0.209,-10.994,-0.2867458164691925,0.0
30.6224445,-96.33734659999999,0,4.13,0.209,-10.994,-0.2818615138530731,0.0
30.6224407,-96.3373536,0,4.12,0.209,-10.994,-0.27505752444267273,0.0
30.6224407,-96.3373536,0,4.11,0.209,-10.994,-0.26850974559783936,0.0
30.6224407,-96.3373536,0,4.19,0.209,-10.994,-0.26252683997154236,0.0
30.6224407,-96.3373536,0,4.33,0.209,-4.969,-0.2630135715007782,0.0
30.6224407,-96.3373536,0,4.33,0.209,0.01,-0.2592829465866089,0.0
30.6224407,-96.3373536,0,4.34,0.209,0.01,-0.2570522129535675,0.0
30.622436699999998,-96.3373603,0,4.31,0.209,0.01,-0.25528663396835327,0.0
30.622436699999998,-96.3373603,0,4.3,0.209,0.01,-0.2529895007610321,0.0
30.622436699999998,-96.3373603,0,4.29,0.234,0.01,-0.24483507871627808,0.0
30.622436699999998,-96.3373603,0,4.28,0.254,0.01,-0.24046775698661804,0.0
30.622436699999998,-96.3373603,0,4.25,0.282,0.01,-0.23191338777542114,0.0
30.622436699999998,-96.3373603,0,4.27,0.282,0.01,-0.22258928418159485,0.0
30.6224325,-96.33736689999999,0,4.22,0.289,0.01,-0.22076556086540222,0.0
30.6224325,-96.33736689999999,0,4.17,0.33,0.01,-0.2182566374540329,0.0
30.6224325,-96.33736689999999,0,4.17,0.356,0.01,-0.2161424607038498,0.0
30.6224325,-96.33736689999999,0,4.16,0.37,0.01,-0.21009843051433563,0.0
30.6224325,-96.33736689999999,0,4.16,0.37,0.01,-0.20450210571289062,0.0
30.6224325,-96.33736689999999,0,4.2,0.372,0.01,-0.19590827822685242,0.0
30.622428199999998,-96.33737359999999,0,4.2,0.372,0.01,-0.192554771900177,0.0
30.622428199999998,-96.33737359999999,0,4.21,0.372,-0.145,-0.18521413207054138,0.0
30.622428199999998,-96.33737359999999,0,4.23,0.372,-0.236,-0.18204450607299805,0.0
30.622428199999998,-96.33737359999999,0,4.14,0.323,-0.261,-0.17574724555015564,0.0
30.622428199999998,-96.33737359999999,0,4.13,0.298,-0.261,-0.1739133596420288,0.0
30.622428199999998,-96.33737359999999,0,4.11,0.284,-0.261,-0.16507014632225037,0.0
30.6224237,-96.33738,0,4.12,0.284,-0.004,-0.16409233212471008,0.0
30.6224237,-96.33738,0,4.1,0.284,-0.004,-0.15861395001411438,0.0
30.6224237,-96.33738,0,4.11,0.31,0.0,-0.14909736812114716,0.0
30.6224237,-96.33738,0,4.11,0.324,0.0,-0.14505963027477264,0.0
30.6224237,-96.33738,0,4.12,0.345,0.0,-0.13927645981311798,0.0
30.6224237,-96.33738,0,4.13,0.381,0.0,-0.13317839801311493,0.0
30.6224192,-96.33738629999999,0,4.14,0.381,0.0,-0.13075873255729675,0.0
30.6224192,-96.33738629999999,0,4.21,0.388,0.0,-0.12615476548671722,0.0
30.6224192,-96.33738629999999,0,4.16,0.409,0.0,-0.12185806781053543,0.0
30.6224192,-96.33738629999999,0,4.11,0.428,0.0,-0.12057195603847504,0.0
30.6224192,-96.33738629999999,0,4.08,0.465,0.0,-0.11637932807207108,0.0
30.6224192,-96.33738629999999,0,4.14,0.472,0.0,-0.11113628000020981,0.0
30.6224144,-96.3373927,0,4.26,0.474,0.0,-0.10665230453014374,0.0
30.6224144,-96.3373927,0,4.25,0.474,0.0,-0.10286837071180344,0.0
30.6224144,-96.3373927,0,4.22,0.479,0.0,-0.09749725461006165,0.0
30.6224144,-96.3373927,0,4.15,0.486,0.0,-0.09692776948213577,0.0
30.6224144,-96.3373927,0,4.16,0.486,0.0,-0.0924680307507515,0.0
30.6224144,-96.3373927,0,4.21,0.488,0.0,-0.08817867934703827,0.0
30.6224097,-96.3373989,0,4.31,0.488,0.0,-0.08617844432592392,0.0
30.6224097,-96.3373989,0,4.3,0.488,0.0,-0.08088406920433044,0.0
30.6224097,-96.3373989,0,4.3,0.497,0.0,-0.07753807306289673,0.0
30.6224097,-96.3373989,0,4.29,0.497,0.0,-0.07166646420955658,0.0
30.6224097,-96.3373989,0,4.36,0.501,0.0,-0.06898012012243271,0.0
30.6224097,-96.3373989,0,4.4,0.504,0.0,-0.06954375654459,0.0
30.622404799999998,-96.33740519999999,0,4.43,0.504,0.0,-0.06152629107236862,0.0
30.622404799999998,-96.33740519999999,0,4.45,0.509,0.0,-0.058140020817518234,0.0
30.622404799999998,-96.33740519999999,0,4.45,0.509,0.0,-0.05652248114347458,0.0
30.622404799999998,-96.33740519999999,0,4.47,0.509,0.0,-0.053260013461112976,0.0
30.622404799999998,-96.33740519999999,0,4.53,0.509,0.0,-0.043975863605737686,0.0
30.622404799999998,-96.33740519999999,0,4.59,0.479,0.0,-0.04087603837251663,0.0
30.6223995,-96.3374115,0,4.58,0.446,0.0,-0.0368899405002594,0.0
30.6223995,-96.3374115,0,4.63,0.426,0.0,-0.03187859430909157,0.0
30.6223995,-96.3374115,0,4.55,0.426,0.0,-0.026079386472702026,0.0
30.6223995,-96.3374115,0,4.49,0.368,0.0,-0.01830345205962658,0.0
30.6223995,-96.3374115,0,4.57,0.342,0.0,-0.017167596146464348,0.0
30.6223942,-96.3374183,0,4.55,0.316,0.0,-0.015417424030601978,0.0
30.6223942,-96.3374183,0,4.58,0.301,0.017,-0.012333551421761513,0.0
30.6223942,-96.3374183,0,4.59,0.263,5.085,-0.010824211873114109,0.0
30.6223942,-96.3374183,0,4.59,0.263,9.602,-0.013934778980910778,0.0
30.6223942,-96.3374183,0,4.65,0.25,9.602,-0.01549491100013256,0.0
30.6223942,-96.3374183,0,4.71,0.231,10.994,-0.016031716018915176,0.0
30.6223887,-96.3374255,0,4.71,0.225,10.994,-0.017849769443273544,0.0
30.6223887,-96.3374255,0,4.71,0.221,10.994,-0.019756274297833443,0.0
30.6223887,-96.3374255,0,4.63,0.218,9.444,-0.026974180713295937,0.0
30.6223887,-96.3374255,0,4.62,0.218,8.675,-0.031555961817502975,0.0
30.6223887,-96.3374255,0,4.58,0.216,8.675,-0.034364424645900726,0.0
30.6223887,-96.3374255,0,4.57,0.214,7.939,-0.04196726530790329,0.0
30.622383199999998,-96.3374328,0,4.55,0.209,4.1,-0.049123615026474,0.0
30.622383199999998,-96.3374328,0,4.54,0.209,0.0,-0.05437692627310753,0.0
30.622383199999998,-96.3374328,0,4.53,0.209,0.0,-0.05978740006685257,0.0
30.622383199999998,-96.3374328,0,4.5,0.209,0.0,-0.061472419649362564,0.0
30.622383199999998,-96.3374328,0,4.48,0.209,0.0,-0.06356845051050186,0.0
30.622383199999998,-96.3374328,0,4.5,0.209,0.0,-0.06032704934477806,0.0
30.622383199999998,-96.3374328,0,4.55,0.209,0.0,-0.054796911776065826,0.0
30.6223776,-96.3374398,0,4.62,0.209,0.0,-0.05096963420510292,0.0
30.6223776,-96.3374398,0,4.73,0.209,0.0,-0.044511497020721436,0.0
30.6223776,-96.3374398,0,4.8,0.209,0.0,-0.03919203206896782,0.109
30.6223776,-96.3374398,0,4.75,0.209,0.0,-0.03383895009756088,0.317
30.6223776,-96.3374398,0,4.73,0.209,0.0,-0.0314759835600853,0.317
30.622371899999997,-96.3374467,0,4.71,0.209,0.0,-0.026448147371411324,0.421
30.622371899999997,-96.3374467,0,4.73,0.209,0.0,-0.02384711056947708,0.629
30.622371899999997,-96.3374467,0,4.67,0.209,0.0,-0.0169336199760437,0.695
30.622371899999997,-96.3374467,0,4.65,0.209,0.0,-0.0139934616163373,0.795
30.622371899999997,-96.3374467,0,4.62,0.209,0.0,-0.01190334651619196,0.88
30.622371899999997,-96.3374467,0,4.61,0.209,0.0,-0.010261164046823978,0.88
30.622371899999997,-96.3374467,0,4.57,0.209,0.0,-0.011961220763623714,0.908
30.622366099999997,-96.3374535,0,4.55,0.209,0.0,-0.012626336887478828,0.933
30.622366099999997,-96.3374535,0,4.43,0.209,0.0,-0.012876497581601143,0.944
30.622366099999997,-96.3374535,0,4.34,0.209,0.0,-0.016684167087078094,0.944
30.622366099999997,-96.3374535,0,4.3,0.209,0.0,-0.01644989848136902,0.944
30.622366099999997,-96.3374535,0,4.21,0.209,0.0,-0.016956636682152748,0.944
30.622366099999997,-96.3374535,0,4.14,0.209,0.0,-0.01740114949643612,0.944
30.6223605,-96.3374604,0,4.12,0.209,0.0,-0.013111818581819534,0.944
30.6223605,-96.3374604,0,3.99,0.209,0.0,-0.012585827149450779,0.908
30.6223605,-96.3374604,0,3.85,0.209,0.0,-0.010506576858460903,0.88
30.6223605,-96.3374604,0,3.78,0.209,0.0,-0.01208294928073883,0.802
30.6223605,-96.3374604,0,3.64,0.209,0.0,-0.010136870667338371,0.802
30.6223605,-96.3374604,0,3.47,0.209,0.0,-0.009589049033820629,0.597
30.6223553,-96.3374668,0,3.38,0.209,0.0,-0.007443062961101532,0.535
30.6223553,-96.3374668,0,3.31,0.209,0.0,-0.006502607837319374,0.467
30.6223553,-96.3374668,0,3.55,0.209,0.0,-0.007730328943580389,0.456
30.6223553,-96.3374668,0,3.7,0.209,0.0,-0.007910830900073051,0.451
30.6223553,-96.3374668,0,3.73,0.209,0.0,-0.010968036949634552,0.451
30.6223553,-96.3374668,0,3.44,0.209,0.0,-0.011487806215882301,0.448
30.6223508,-96.3374724,0,3.39,0.209,0.0,-0.011245572939515114,0.448
30.6223508,-96.3374724,0,3.36,0.209,0.0,-0.009540600702166557,0.444
30.6223508,-96.3374724,0,3.46,0.209,0.0,-0.007439327426254749,0.507
30.6223508,-96.3374724,0,3.5,0.209,0.0,-0.007366599049419165,0.535
30.6223508,-96.3374724,0,3.52,0.209,0.0,-0.009975841268897057,0.561
30.6223508,-96.3374724,0,3.52,0.209,0.0,-0.010515724308788776,0.561
30.622346699999998,-96.3374777,0,3.5,0.209,0.0,-0.012964162044227123,0.574
30.622346699999998,-96.3374777,0,3.48,0.209,0.0,-0.008761726319789886,0.582
30.622346699999998,-96.3374777,0,3.47,0.209,0.0,-0.009689448401331902,0.582
30.622346699999998,-96.3374777,0,3.44,0.209,0.0,-0.009830999188125134,0.582
30.622346699999998,-96.3374777,0,3.43,0.209,0.0,-0.006861194968223572,0.586
30.622346699999998,-96.3374777,0,3.4,0.209,0.0,-0.006108755245804787,0.586
30.6223425,-96.3374829,0,3.41,0.209,0.0,-0.0036873347125947475,0.586
30.6223425,-96.3374829,0,3.38,0.209,0.0,-0.007200692780315876,0.586
30.6223425,-96.3374829,0,3.37,0.209,0.0,-0.010117607191205025,0.586
30.6223425,-96.3374829,0,3.36,0.209,0.0,-0.010412193834781647,0.586
30.6223425,-96.3374829,0,3.31,0.209,0.0,-0.010276734828948975,0.586
30.6223425,-96.3374829,0,3.26,0.209,0.0,-0.00800187699496746,0.586
30.622338199999998,-96.337488,0,3.22,0.209,0.592,-0.006685224361717701,0.586
30.622338199999998,-96.337488,0,3.17,0.209,0.675,-0.006113762967288494,0.586
30.622338199999998,-96.337488,0,3.11,0.209,1.394,-0.010459081269800663,0.586
30.622338199999998,-96.337488,0,3.18,0.209,2.289,-0.013036361895501614,0.586
30.622338199999998,-96.337488,0,3.42,0.209,4.416,-0.014119928702712059,0.555
30.622338199999998,-96.337488,0,3.43,0.209,4.416,-0.019766170531511307,0.55
30.6223341,-96.337493,0,3.36,0.209,8.083,-0.02398071624338627,0.55
30.6223341,-96.337493,0,3.17,0.209,10.246,-0.0271578598767519,0.542
30.6223341,-96.337493,0,2.99,0.209,10.994,-0.03359789401292801,0.542
30.6223341,-96.337493,0,2.95,0.209,10.994,-0.03888693079352379,0.527
30.6223341,-96.337493,0,3.14,0.209,10.994,-0.040953051298856735,0.51
30.6223341,-96.337493,0,3.45,0.209,10.994,-0.043303415179252625,0.476
30.6223301,-96.337498,0,3.52,0.209,10.994,-0.045539017766714096,0.476
30.6223301,-96.337498,0,3.49,0.209,10.994,-0.051155250519514084,0.463
30.6223301,-96.337498,0,3.46,0.209,10.994,-0.051778096705675125,0.448
30.6223301,-96.337498,0,3.44,0.209,10.994,-0.05541176348924637,0.444
30.6223301,-96.337498,0,3.31,0.209,10.994,-0.06080111116170883,0.444
30.6223301,-96.337498,0,3.06,0.209,10.994,-0.06627366691827774,0.444
30.622326299999997,-96.3375027,0,2.97,0.209,10.994,-0.0680503249168396,0.444
30.622326299999997,-96.3375027,0,2.94,0.239,10.994,-0.06908091902732849,0.377
30.622326299999997,-96.3375027,0,2.92,0.246,10.994,-0.07119695097208023,0.33
30.622326299999997,-96.3375027,0,2.91,0.246,10.994,-0.07662978023290634,0.244
30.622326299999997,-96.3375027,0,2.92,0.261,10.994,-0.07764790207147598,0.177
30.622326299999997,-96.3375027,0,3.06,0.261,10.994,-0.08125019818544388,0.061
30.622322299999997,-96.33750719999999,0,3.19,0.27,10.994,-0.08122747391462326,0.0
30.622322299999997,-96.33750719999999,0,3.34,0.291,10.994,-0.08817339688539505,0.0
30.622322299999997,-96.33750719999999,0,3.32,0.301,10.994,-0.09096325188875198,0.0
30.622322299999997,-96.33750719999999,0,3.31,0.337,10.994,-0.09547145664691925,0.0
30.622322299999997,-96.33750719999999,0,3.29,0.372,10.994,-0.10118526965379715,0.0
30.622322299999997,-96.33750719999999,0,3.28,0.384,10.994,-0.10453779995441437,0.0
30.6223182,-96.3375116,0,3.27,0.384,10.994,-0.10643678903579712,0.0
30.6223182,-96.3375116,0,3.26,0.395,10.994,-0.10875371843576431,0.0
30.6223182,-96.3375116,0,3.2,0.395,10.994,-0.11057973653078079,0.0
30.6223182,-96.3375116,0,3.15,0.395,10.994,-0.11633705347776413,0.0
30.6223182,-96.3375116,0,3.1,0.395,10.994,-0.11805501580238342,0.0
30.6223182,-96.3375116,0,3.16,0.398,10.994,-0.12326030433177948,0.0
30.622314,-96.3375159,0,3.19,0.398,10.994,-0.12867555022239685,0.0
30.622314,-96.3375159,0,3.23,0.398,10.994,-0.13079920411109924,0.0
30.622314,-96.3375159,0,3.21,0.398,10.994,-0.1358415186405182,0.0
30.622314,-96.3375159,0,3.19,0.398,10.994,-0.13869115710258484,0.0
30.622314,-96.3375159,0,3.17,0.384,10.994,-0.14391964673995972,0.0
30.622314,-96.3375159,0,3.27,0.384,10.994,-0.1489698588848114,0.0
30.622309599999998,-96.3375197,0,3.27,0.384,10.994,-0.15348538756370544,0.0
30.622309599999998,-96.3375197,0,3.27,0.384,10.994,-0.15684758126735687,0.0
30.622309599999998,-96.3375197,0,3.25,0.384,10.994,-0.16460876166820526,0.043
30.622309599999998,-96.3375197,0,3.22,0.384,10.994,-0.1697988659143448,0.043
30.622309599999998,-96.3375197,0,3.25,0.384,10.994,-0.1755755990743637,0.054
30.622309599999998,-96.3375197,0,3.31,0.384,10.994,-0.17707598209381104,0.065
30.622304999999997,-96.3375234,0,3.36,0.384,10.994,-0.1820172667503357,0.065
30.622304999999997,-96.3375234,0,3.33,0.384,10.994,-0.1871533840894699,0.065
30.622304999999997,-96.3375234,0,3.3,0.384,10.994,-0.19212093949317932,0.074
30.622304999999997,-96.3375234,0,3.31,0.384,10.994,-0.20037446916103363,0.093
30.622304999999997,-96.3375234,0,3.42,0.379,10.994,-0.20487545430660248,0.097
30.622304999999997,-96.3375234,0,3.44,0.377,10.994,-0.209471195936203,0.097
30.622300199999998,-96.337527,0,3.41,0.377,10.994,-0.21632519364356995,0.097
30.622300199999998,-96.337527,0,3.4,0.377,10.994,-0.22042876482009888,0.097
30.622300199999998,-96.337527,0,3.43,0.375,10.994,-0.22163547575473785,0.097
30.622300199999998,-96.337527,0,3.48,0.375,10.994,-0.23031380772590637,0.097
30.622300199999998,-96.337527,0,3.51,0.391,10.994,-0.23578666150569916,0.065
